entryNumber, fileId, fileName, subject, dish, startTimeSeconds, endTimeSeconds, startFrame, endFrame, activity, tool, toolProperties, ingredients, ingredientsProperties, containers, containersProperties, containersSource, containersDestination, className
8430, 174, s27-d54-cam-002, 27, 54, 178.231, 191.968, 5239, 5643, cut apartV, chefs-knife,,mango,half ,cutting-board,,cutting-board,,cut apartVchefs knifemangocutting board
8431, 174, s27-d54-cam-002, 27, 54, 193.639, 200.34, 5692, 5889, cut diceV, chefs-knife,,mango,piece ,cutting-board,,cutting-board,,cut diceVchefs knifemangocutting board
8432, 174, s27-d54-cam-002, 27, 54, 200.34, 206.428, 5889, 6068, cut diceV, chefs-knife,,mango,piece ,cutting-board,,cutting-board,,cut diceVchefs knifemangocutting board
8433, 174, s27-d54-cam-002, 27, 54, 206.428, 210.578, 6068, 6190, cut stripesV, chefs-knife,,mango,piece ,cutting-board,,cutting-board,,cut stripesVchefs knifemangocutting board
8434, 174, s27-d54-cam-002, 27, 54, 210.578, 214.149, 6190, 6295, cut diceV, chefs-knife,,mango,strip ,cutting-board,,cutting-board,,cut diceVchefs knifemangocutting board
8435, 174, s27-d54-cam-002, 27, 54, 216.122, 222.589, 6353, 6544, cut stripesV, chefs-knife,,mango,piece ,cutting-board,,cutting-board,,cut stripesVchefs knifemangocutting board
8436, 174, s27-d54-cam-002, 27, 54, 222.589, 225.816, 6544, 6638, cut diceV, chefs-knife,,mango,strip ,cutting-board,,cutting-board,,cut diceVchefs knifemangocutting board
8437, 174, s27-d54-cam-002, 27, 54, 227.095, 229.903, 6676, 6759, cut diceV, chefs-knife,,mango,strip ,cutting-board,,cutting-board,,cut diceVchefs knifemangocutting board
8438, 174, s27-d54-cam-002, 27, 54, 232.346, 236.224, 6830, 6944, throw in garbageV, hand,,stone,mango ,,,,,throw in garbageVhandstone
8439, 174, s27-d54-cam-002, 27, 54, 238.435, 239.115, 7009, 7029, open closeV, hand,,,,cupboard,,cupboard,,open closeVhandcupboard
8440, 174, s27-d54-cam-002, 27, 54, 240.34, 248.639, 7065, 7309, take outV, hand,,plate,,cupboard,,cupboard,counter,take outVhandplatecupboardcounter
8441, 174, s27-d54-cam-002, 27, 54, 256.36, 258.231, 7536, 7591, moveV, hand,,garbage,,cutting-board,,cutting-board,bowl,moveVhandgarbagecutting boardbowl
8442, 174, s27-d54-cam-002, 27, 54, 259.013, 261.87, 7614, 7698, moveV, chefs-knife,,mango,diced ,cutting-board,,cutting-board,plate,moveVchefs knifemangocutting boardplate
8443, 174, s27-d54-cam-002, 27, 54, 264.489, 280.136, 7775, 8235, cut diceV, chefs-knife,,mango,sliced ,cutting-board,,cutting-board,,cut diceVchefs knifemangocutting board
8444, 174, s27-d54-cam-002, 27, 54, 282.074, 307.108, 8292, 9028, moveV, chefs-knife,,mango,diced ,cutting-board,,cutting-board,plate,moveVchefs knifemangocutting boardplate
8445, 174, s27-d54-cam-002, 27, 54, 325.578, 328.163, 9571, 9647, take outV, hand,,spice-shaker,salt ,spice-holder,,spice-holder,,take outVhandspice shakerspice holder
8446, 174, s27-d54-cam-002, 27, 54, 328.621, 329.931, 9661, 9699, screw openV, hand,,spice-shaker,salt ,,,,,screw openVhandspice shaker
8447, 174, s27-d54-cam-002, 27, 54, 331.326, 334.081, 9740, 9821, spiceV, spice-shaker,,salt,,plate,mangodiced,plate,,spiceVspice shakersaltplate
8448, 174, s27-d54-cam-002, 27, 54, 334.251, 336.802, 9826, 9901, screw closeV, hand,,spice-shaker,salt ,,,,,screw closeVhandspice shaker
8449, 174, s27-d54-cam-002, 27, 54, 337.006, 338.231, 9907, 9943, put inV, hand,,spice-shaker,salt ,,,,spice-holder,put inVhandspice shakerspice holder
8450, 174, s27-d54-cam-002, 27, 54, 338.231, 339.761, 9943, 9988, take outV, hand,,spice-shaker,pepper ,spice-holder,,spice-holder,,take outVhandspice shakerspice holder
8451, 174, s27-d54-cam-002, 27, 54, 340.68, 343.129, 10015, 10087, screw openV, hand,,spice-shaker,pepper ,,,,,screw openVhandspice shaker
8452, 174, s27-d54-cam-002, 27, 54, 344.081, 349.795, 10115, 10283, spiceV, spice-shaker,,pepper,,plate,mangodiced,plate,,spiceVspice shakerpepperplate
8453, 174, s27-d54-cam-002, 27, 54, 349.897, 352.619, 10286, 10366, screw closeV, hand,,spice-shaker,pepper ,,,,,screw closeVhandspice shaker
8454, 174, s27-d54-cam-002, 27, 54, 352.823, 354.829, 10372, 10431, put inV, hand,,spice-shaker,pepper ,,,,spice-holder,put inVhandspice shakerspice holder
8455, 174, s27-d54-cam-002, 27, 54, 356.53, 364.147, 10481, 10705, take outV, hand,,fork,,drawer,,drawer,plate,take outVhandforkdrawerplate
8456, 174, s27-d54-cam-002, 27, 54, 364.829, 369.455, 10725, 10861, throw in garbageV, hand,,garbage,,,,,,throw in garbageVhandgarbage
8457, 175, s27-d60-cam-002, 27, 60, 5.342, 6.328, 157, 186, enterV, ,,,,,,,,enterV
8458, 175, s27-d60-cam-002, 27, 60, 7.278, 9.047, 213, 265, open closeV, hand,,,,cupboard,,cupboard,,open closeVhandcupboard
8459, 175, s27-d60-cam-002, 27, 60, 9.149, 10.884, 268, 319, open closeV, hand,,,,cupboard,,cupboard,,open closeVhandcupboard
8460, 175, s27-d60-cam-002, 27, 60, 11.122, 18.571, 326, 545, take outV, hand,,plate,,cupboard,,cupboard,counter,take outVhandplatecupboardcounter
8461, 175, s27-d60-cam-002, 27, 60, 20.272, 26.734, 595, 785, take outV, hand,,plastic-bag,cheese ,fridge,,fridge,counter,take outVhandplastic bagfridgecounter
8462, 175, s27-d60-cam-002, 27, 60, 27.006, 31.428, 793, 923, take outV, hand,,box-grater,,drawer,,drawer,plate,take outVhandbox graterdrawerplate
8463, 175, s27-d60-cam-002, 27, 60, 31.598, 37.755, 928, 1109, remove from packageV, hand,,cheese,,plastic-bag,,plastic-bag,,remove from packageVhandcheeseplastic bag
8464, 175, s27-d60-cam-002, 27, 60, 39.183, 51.326, 1151, 1508, grateV, box-grater,,cheese,,plate,,plate,,grateVbox gratercheeseplate
8465, 175, s27-d60-cam-002, 27, 60, 54.081, 64.222, 1589, 1888, packageV, hand,,cheese,,plastic-bag,,plastic-bag,,packageVhandcheeseplastic bag
8466, 175, s27-d60-cam-002, 27, 60, 64.353, 71.088, 1891, 2089, scratch offV, hand,,cheese,grated ,box-grater,,box-grater,plate,scratch offVhandcheesebox graterplate
8467, 176, s27-d61-cam-002, 27, 61, 5.81, 7.619, 170, 223, enterV, ,,,,,,,,enterV
8468, 176, s27-d61-cam-002, 27, 61, 8.435, 10.498, 247, 308, openV, hand,,,,drawer,,drawer,,openVhanddrawer
8469, 176, s27-d61-cam-002, 27, 61, 10.576, 16.462, 310, 483, take outV, hand,,chefs-knife,,drawer,,drawer,,take outVhandchefs knifedrawer
8470, 176, s27-d61-cam-002, 27, 61, 16.632, 18.129, 488, 532, test sharpnessV, hand,,chefs-knife,,,,,,test sharpnessVhandchefs knife
8471, 176, s27-d61-cam-002, 27, 61, 18.129, 20.51, 532, 602, moveV, hand,,chefs-knife,,,,,counter,moveVhandchefs knifecounter
8472, 176, s27-d61-cam-002, 27, 61, 20.68, 21.462, 607, 630, take outV, hand,,chefs-knife,,drawer,,drawer,,take outVhandchefs knifedrawer
8473, 176, s27-d61-cam-002, 27, 61, 21.462, 23.027, 630, 676, test sharpnessV, hand,,chefs-knife,,,,,,test sharpnessVhandchefs knife
8474, 176, s27-d61-cam-002, 27, 61, 23.027, 27.278, 676, 801, moveV, hand,,chefs-knife,,,,,counter,moveVhandchefs knifecounter
8475, 176, s27-d61-cam-002, 27, 61, 27.721, 29.421, 814, 864, put inV, hand,,chefs-knife,,counter,,counter,drawer,put inVhandchefs knifecounterdrawer
8476, 176, s27-d61-cam-002, 27, 61, 29.625, 31.462, 870, 924, take outV, hand,,knife-sharpener,,,,,,take outVhandknife sharpener
8477, 176, s27-d61-cam-002, 27, 61, 32.721, 39.047, 961, 1147, sharpenV, knife-sharpener,,chefs-knife,,,,,,sharpenVknife sharpenerchefs knife
8478, 176, s27-d61-cam-002, 27, 61, 39.159, 40.612, 1151, 1193, test sharpnessV, finger,,chefs-knife,,,,,,test sharpnessVfingerchefs knife
8479, 176, s27-d61-cam-002, 27, 61, 42.21, 44.227, 1240, 1300, test sharpnessV, finger,,chefs-knife,,,,,,test sharpnessVfingerchefs knife
8480, 176, s27-d61-cam-002, 27, 61, 44.931, 59.455, 1320, 1747, sharpenV, knife-sharpener,,chefs-knife,,,,,,sharpenVknife sharpenerchefs knife
8481, 176, s27-d61-cam-002, 27, 61, 60.238, 64.771, 1770, 1904, test sharpnessV, finger,,chefs-knife,,,,,,test sharpnessVfingerchefs knife
8482, 176, s27-d61-cam-002, 27, 61, 65.544, 74.625, 1926, 2193, sharpenV, knife-sharpener,,chefs-knife,,,,,,sharpenVknife sharpenerchefs knife
8483, 176, s27-d61-cam-002, 27, 61, 75.47, 79.141, 2218, 2326, test sharpnessV, finger,,chefs-knife,,,,,,test sharpnessVfingerchefs knife
8484, 177, s27-d63-cam-002, 27, 63, 4.965, 5.51, 145, 161, enterV, ,,,,,,,,enterV
8485, 177, s27-d63-cam-002, 27, 63, 6.53, 13.877, 191, 407, take outV, hand,,plastic-bag,bread sliced ,cupboard,,cupboard,counter,take outVhandplastic bagcupboardcounter
8486, 177, s27-d63-cam-002, 27, 63, 16.154, 19.768, 474, 581, take outV, hand,,toaster,,drawer,,drawer,counter,take outVhandtoasterdrawercounter
8487, 177, s27-d63-cam-002, 27, 63, 20.544, 22.937, 603, 674, closeV, hand,,,,drawer,,drawer,,closeVhanddrawer
8488, 177, s27-d63-cam-002, 27, 63, 24.897, 27.619, 731, 811, pull upV, hand,,electricity-column,,,,,,pull upVhandelectricity column
8489, 177, s27-d63-cam-002, 27, 63, 27.993, 39.251, 822, 1153, plugV, hand,,electricity-plug,,electricity-column,,electricity-column,,plugVhandelectricity plugelectricity column
8490, 177, s27-d63-cam-002, 27, 63, 40.408, 49.088, 1187, 1443, remove from packageV, hand,,bread,sliced ,plastic-bag,breadsliced,plastic-bag,,remove from packageVhandbreadplastic bag
8491, 177, s27-d63-cam-002, 27, 63, 49.897, 51.004, 1466, 1499, put inV, hand,,bread,sliced ,,,,toaster,put inVhandbreadtoaster
8492, 177, s27-d63-cam-002, 27, 63, 51.164, 52.192, 1504, 1534, put inV, hand,,bread,sliced ,,,,toaster,put inVhandbreadtoaster
8493, 177, s27-d63-cam-002, 27, 63, 53.095, 59.081, 1560, 1736, turn onV, temp-knob,,toaster,,,,,,turn onVtemp knobtoaster
8494, 177, s27-d63-cam-002, 27, 63, 60.068, 61.87, 1765, 1818, push downV, hand,,toaster,lever ,,,,,push downVhandtoaster
8495, 177, s27-d63-cam-002, 27, 63, 128.741, 135.402, 3784, 3980, packageV, hand,,bread,sliced ,plastic-bag,breadsliced,plastic-bag,,packageVhandbreadplastic bag
8496, 177, s27-d63-cam-002, 27, 63, 136.122, 141.87, 4001, 4170, put inV, hand,,plastic-bag,bread ,counter,,counter,cupboard,put inVhandplastic bagcountercupboard
8497, 177, s27-d63-cam-002, 27, 63, 170.714, 173.401, 5018, 5097, turn offV, temp-knob,,toaster,bread sliced toasted ,,,,,turn offVtemp knobtoaster
8498, 177, s27-d63-cam-002, 27, 63, 176.36, 177.865, 5184, 5229, open closeV, hand,,,,cupboard,,cupboard,,open closeVhandcupboard
8499, 177, s27-d63-cam-002, 27, 63, 178.163, 184.489, 5237, 5423, take outV, hand,,plate,,cupboard,,cupboard,counter,take outVhandplatecupboardcounter
8500, 177, s27-d63-cam-002, 27, 63, 184.863, 186.53, 5434, 5483, take outV, hand,,bread,sliced toasted ,toaster,,toaster,plate,take outVhandbreadtoasterplate
8501, 177, s27-d63-cam-002, 27, 63, 187.006, 188.775, 5497, 5549, unplugV, hand,,electrivity-plug,,electricity-column,,electricity-column,,unplugVhandelectrivity plugelectricity column
8502, 177, s27-d63-cam-002, 27, 63, 189.047, 190.238, 5557, 5592, push downV, hand,,electricity-column,,,,,,push downVhandelectricity column
8503, 177, s27-d63-cam-002, 27, 63, 196.394, 198.333, 5773, 5830, openV, hand,,,,drawer,,drawer,,openVhanddrawer
8504, 177, s27-d63-cam-002, 27, 63, 200.238, 203.299, 5886, 5976, put inV, hand,,toaster,,counter,,counter,drawer,put inVhandtoastercounterdrawer
8505, 177, s27-d63-cam-002, 27, 63, 203.503, 206.224, 5982, 6062, closeV, hand,,,,drawer,,drawer,,closeVhanddrawer
8506, 178, s27-d70-cam-002, 27, 70, 5.918, 7.142, 173, 209, enterV, ,,,,,,,,enterV
8507, 178, s27-d70-cam-002, 27, 70, 8.571, 28.503, 251, 837, take outV, hand,,orange,,fridge,,fridge,counter,take outVhandorangefridgecounter
8508, 178, s27-d70-cam-002, 27, 70, 28.843, 38.741, 847, 1138, take outV, hand,,cutting-board,,drawer,,drawer,counter,take outVhandcutting boarddrawercounter
8509, 178, s27-d70-cam-002, 27, 70, 38.741, 40.85, 1138, 1200, closeV, hand,,,,drawer,,drawer,,closeVhanddrawer
8510, 178, s27-d70-cam-002, 27, 70, 40.85, 47.278, 1200, 1389, take outV, hand,,chefs-knife,,drawer,,drawer,,take outVhandchefs knifedrawer
8511, 178, s27-d70-cam-002, 27, 70, 47.278, 48.333, 1389, 1420, moveV, hand,,orange,,counter,,counter,cutting-board,moveVhandorangecountercutting board
8512, 178, s27-d70-cam-002, 27, 70, 51.62, 53.809, 1517, 1581, cut apartV, chefs-knife,,orange,,cutting-board,,cutting-board,,cut apartVchefs knifeorangecutting board
8513, 178, s27-d70-cam-002, 27, 70, 57.244, 59.523, 1682, 1749, open closeV, hand,,,,drawer,,drawer,,open closeVhanddrawer
8514, 178, s27-d70-cam-002, 27, 70, 60.034, 72.857, 1764, 2141, take outV, hand,,squeezer,,drawer,,drawer,counter,take outVhandsqueezerdrawercounter
8515, 178, s27-d70-cam-002, 27, 70, 74.591, 120.374, 2192, 3538, squeezeV, squeezer,,orange,half ,squeezer,,squeezer,,squeezeVsqueezerorangesqueezer
8516, 178, s27-d70-cam-002, 27, 70, 126.564, 164.489, 3720, 4835, squeezeV, squeezer,,orange,half ,squeezer,,squeezer,,squeezeVsqueezerorangesqueezer
8517, 178, s27-d70-cam-002, 27, 70, 180.034, 184.455, 5292, 5422, take outV, hand,,teaspoon,,drawer,,drawer,,take outVhandteaspoondrawer
8518, 178, s27-d70-cam-002, 27, 70, 190.374, 193.469, 5596, 5687, throw in garbageV, hand,,peel,orange ,,,,,throw in garbageVhandpeel
8519, 178, s27-d70-cam-002, 27, 70, 196.224, 210.306, 5768, 6182, throw in garbageV, teaspoon,,garbage,,,,,,throw in garbageVteaspoongarbage
8520, 178, s27-d70-cam-002, 27, 70, 212.789, 221.666, 6255, 6516, take outV, hand,,glass,,cupboard,,cupboard,counter,take outVhandglasscupboardcounter
8521, 178, s27-d70-cam-002, 27, 70, 221.734, 223.027, 6518, 6556, moveV, hand,,teaspoon,,squeezer,,squeezer,cutting-board,moveVhandteaspoonsqueezercutting board
8522, 178, s27-d70-cam-002, 27, 70, 225.85, 231.802, 6639, 6814, pourV, squeezer,orange juice ,orange,juice ,glass,,glass,,pourVsqueezerorangeglass
8523, 178, s27-d70-cam-002, 27, 70, 234.455, 236.326, 6892, 6947, pourV, squeezer,orange juice ,orange,juice ,glass,,glass,,pourVsqueezerorangeglass
8524, 178, s27-d70-cam-002, 27, 70, 241.506, 250.578, 7100, 7366, take outV, hand,,paper-bag,sugar ,cupboard,,cupboard,,take outVhandpaper bagcupboard
8525, 178, s27-d70-cam-002, 27, 70, 248.543, 252.142, 7307, 7412, openV, hand,,paper-bag,sugar ,,,,,openVhandpaper bag
8526, 178, s27-d70-cam-002, 27, 70, 252.789, 255.68, 7431, 7516, take outV, hand,,teaspoon,,drawer,,drawer,,take outVhandteaspoondrawer
8527, 178, s27-d70-cam-002, 27, 70, 256.224, 260, 7532, 7644, addV, teaspoon,,sugar,,paper-bag,,paper-bag,glass,addVteaspoonsugarpaper bagglass
8528, 178, s27-d70-cam-002, 27, 70, 260.544, 263.605, 7659, 7749, stirV, teaspoon,,orange,juice ,glass,,glass,,stirVteaspoonorangeglass
8529, 178, s27-d70-cam-002, 27, 70, 265.51, 268.411, 7805, 7891, closeV, hand,,paper-bag,sugar ,,,,,closeVhandpaper bag
8530, 178, s27-d70-cam-002, 27, 70, 268.537, 274.863, 7894, 8080, put inV, hand,,sugar,,counter,,counter,cupboard,put inVhandsugarcountercupboard
8531, 179, s27-d71-cam-002, 27, 71, 5.252, 6.226, 154, 183, enterV, ,,,,,,,,enterV
8532, 179, s27-d71-cam-002, 27, 71, 7.21, 13.129, 211, 385, take outV, hand,,pot,,drawer,,drawer,counter,take outVhandpotdrawercounter
8533, 179, s27-d71-cam-002, 27, 71, 13.129, 15.646, 385, 459, take lidV, hand,,lid,,pot,,pot,counter,take lidVhandlidpotcounter
8534, 179, s27-d71-cam-002, 27, 71, 16.53, 18.571, 485, 545, moveV, hand,,pot,,counter,,counter,,moveVhandpotcounter
8535, 179, s27-d71-cam-002, 27, 71, 19.557, 29.251, 574, 859, fillV, tap,,water,,,,,pot,fillVtapwaterpot
8536, 179, s27-d71-cam-002, 27, 71, 29.727, 35.272, 873, 1036, moveV, hand,,pot,,,,,stove,moveVhandpotstove
8537, 179, s27-d71-cam-002, 27, 71, 36.326, 40.51, 1067, 1190, turn onV, hand,,stove,,,,,,turn onVhandstove
8538, 179, s27-d71-cam-002, 27, 71, 40.816, 42.823, 1199, 1258, put lidV, hand,,lid,,counter,,counter,pot,put lidVhandlidcounterpot
8539, 179, s27-d71-cam-002, 27, 71, 44.931, 55.68, 1320, 1636, take outV, hand,,jar,hot-dog ,fridge,,fridge,counter,take outVhandjarfridgecounter
8540, 179, s27-d71-cam-002, 27, 71, 55.884, 72.142, 1642, 2120, take outV, hand,,plastic-bottle,ketchup ,fridge,,fridge,counter,take outVhandplastic bottletubefridgecounter
8541, 179, s27-d71-cam-002, 27, 71, 74.047, 80.68, 2176, 2371, take outV, hand,,cutting-board,,drawer,,drawer,counter,take outVhandcutting boarddrawercounter
8542, 179, s27-d71-cam-002, 27, 71, 82.891, 99.727, 2436, 2931, take outV, hand,,plate,,cupboard,,cupboard,counter,take outVhandplateplateplastic bagcupboardcounter
8543, 179, s27-d71-cam-002, 27, 71, 102.448, 105.646, 3011, 3105, closeV, hand,,,,cupboard,,cupboard,,closeVhandcupboard
8544, 179, s27-d71-cam-002, 27, 71, 108.095, 111.054, 3177, 3264, remove from packageV, hand,,bun,,plastic-bag,bun,plastic-bag,cutting-board,remove from packageVhandbunplastic bagcutting board
8545, 179, s27-d71-cam-002, 27, 71, 112.687, 118.673, 3312, 3488, take outV, hand,,knife,,drawer,,drawer,cutting-board,take outVhandknifedrawercutting board
8546, 179, s27-d71-cam-002, 27, 71, 119.523, 121.632, 3513, 3575, take lidV, hand,,lid,,pot,,pot,,take lidVhandlidpot
8547, 179, s27-d71-cam-002, 27, 71, 121.836, 123.571, 3581, 3632, put lidV, hand,,lid,,pot,,pot,,put lidVhandlidpot
8548, 179, s27-d71-cam-002, 27, 71, 125.068, 127.619, 3676, 3751, screw openV, hand,,jar,hot-dog ,counter,,counter,,screw openVhandjarcounter
8549, 179, s27-d71-cam-002, 27, 71, 128.401, 132.006, 3774, 3880, take outV, hand,,fork,,drawer,,drawer,,take outVhandforkdrawer
8550, 179, s27-d71-cam-002, 27, 71, 133.367, 147.959, 3920, 4349, take outV, fork,,hot-dog,,jar,sausage,jar,pot,take outVforkhot dogjarpot
8551, 179, s27-d71-cam-002, 27, 71, 151.224, 157.687, 4445, 4635, take outV, fork,,hot-dog,,jar,sausage,jar,pot,take outVforkhot dogjarpot
8552, 179, s27-d71-cam-002, 27, 71, 162.551, 164.693, 4778, 4841, screw closeV, hand,,jar,hot-dog ,counter,,counter,,screw closeVhandjarcounter
8553, 179, s27-d71-cam-002, 27, 71, 166.632, 171.054, 4898, 5028, remove from packageV, hand,,bun,,plastic-bag,bun,plastic-bag,cutting-board,remove from packageVhandbunplastic bagcutting board
8554, 179, s27-d71-cam-002, 27, 71, 173.469, 177.277, 5099, 5211, cutV, knife,,bun,,cutting-board,,cutting-board,,cutVknifebuncutting board
8555, 179, s27-d71-cam-002, 27, 71, 178.367, 183.355, 5243, 5390, cutV, knife,,bun,,cutting-board,,cutting-board,,cutVknifebuncutting board
8556, 179, s27-d71-cam-002, 27, 71, 184.353, 190.024, 5419, 5586, cutV, knife,,bun,,cutting-board,,cutting-board,,cutVknifebuncutting board
8557, 179, s27-d71-cam-002, 27, 71, 191.53, 196.768, 5630, 5784, cutV, knife,,bun,,cutting-board,,cutting-board,,cutVknifebuncutting board
8558, 179, s27-d71-cam-002, 27, 71, 204.761, 212.669, 6019, 6252, cutV, knife,,bun,,cutting-board,,cutting-board,,cutVknifebuncutting board
8559, 179, s27-d71-cam-002, 27, 71, 215.158, 217.799, 6325, 6403, cutV, knife,,bun,,cutting-board,,cutting-board,,cutVknifebuncutting board
8560, 179, s27-d71-cam-002, 27, 71, 222.857, 227.414, 6551, 6685, change temperatureV, hand,,stove,,,,,,change temperatureVhandstove
8561, 179, s27-d71-cam-002, 27, 71, 240.51, 246.03, 7070, 7233, addV, hand,,cheese,grated ,plate,,plate,bun,addVhandcheeseplatebun
8562, 179, s27-d71-cam-002, 27, 71, 246.122, 253.797, 7235, 7461, addV, hand,,cheese,grated ,plate,,plate,bun,addVhandcheeseplatebun
8563, 179, s27-d71-cam-002, 27, 71, 254.149, 256.766, 7471, 7548, addV, hand,,cheese,grated ,plate,,plate,bun,addVhandcheeseplatebun
8564, 179, s27-d71-cam-002, 27, 71, 256.904, 260.842, 7552, 7668, addV, hand,,cheese,grated ,plate,,plate,bun,addVhandcheeseplatebun
8565, 179, s27-d71-cam-002, 27, 71, 260.952, 265.51, 7671, 7805, addV, hand,,cheese,grated ,plate,,plate,bun,addVhandcheeseplatebun
8566, 179, s27-d71-cam-002, 27, 71, 267.653, 270.782, 7868, 7960, take outV, hand,,teaspoon,,drawer,,drawer,,take outVhandteaspoondrawer
8567, 179, s27-d71-cam-002, 27, 71, 271.224, 275.762, 7973, 8107, addV, teaspoon,,onion,chopped fried ,plate,,plate,bun,addVteaspoononionplatebun
8568, 179, s27-d71-cam-002, 27, 71, 276.292, 280.816, 8122, 8255, addV, teaspoon,,onion,chopped fried ,plate,,plate,bun,addVteaspoononionplatebun
8569, 179, s27-d71-cam-002, 27, 71, 280.986, 285.748, 8260, 8400, addV, teaspoon,,onion,chopped fried ,plate,,plate,bun,addVteaspoononionplatebun
8570, 179, s27-d71-cam-002, 27, 71, 285.918, 291.938, 8405, 8582, addV, teaspoon,,onion,chopped fried ,plate,,plate,bun,addVteaspoononionplatebun
8571, 179, s27-d71-cam-002, 27, 71, 292.142, 296.666, 8588, 8721, addV, teaspoon,,onion,chopped fried ,plate,,plate,bun,addVteaspoononionplatebun
8572, 179, s27-d71-cam-002, 27, 71, 296.87, 299.902, 8727, 8817, addV, teaspoon,,onion,chopped fried ,plate,,plate,bun,addVteaspoononionplatebun
8573, 179, s27-d71-cam-002, 27, 71, 300.068, 303.295, 8821, 8916, addV, teaspoon,,onion,chopped fried ,plate,,plate,bun,addVteaspoononionplatebun
8574, 179, s27-d71-cam-002, 27, 71, 307.346, 311.564, 9035, 9159, addV, teaspoon,,onion,chopped fried ,plate,,plate,bun,addVteaspoononionplatebun
